tf,anchor_shift,bar_time,currency,S
D1,20,2025.09.03 00:00,NZD,47.3446858717
D1,21,2025.09.02 00:00,USD,65.4480718276
D1,21,2025.09.02 00:00,EUR,48.3553519001
D1,21,2025.09.02 00:00,GBP,33.4836263424
D1,21,2025.09.02 00:00,JPY,27.3349667568
D1,21,2025.09.02 00:00,CHF,61.1898431573
D1,21,2025.09.02 00:00,CAD,64.7884364306
D1,21,2025.09.02 00:00,AUD,61.7010236346
D1,21,2025.09.02 00:00,NZD,37.6986799506
D1,22,2025.09.01 00:00,USD,31.9713973431
D1,22,2025.09.01 00:00,EUR,59.3265954928
D1,22,2025.09.01 00:00,GBP,57.6284563561
D1,22,2025.09.01 00:00,JPY,35.9163846372
D1,22,2025.09.01 00:00,CHF,57.4365632395
D1,22,2025.09.01 00:00,CAD,41.5889376543
D1,22,2025.09.01 00:00,AUD,67.8899994408
D1,22,2025.09.01 00:00,NZD,48.2416658362
D1,23,2025.08.29 00:00,USD,35.2648201452
D1,23,2025.08.29 00:00,EUR,48.2319298504
D1,23,2025.08.29 00:00,GBP,41.1748525021
D1,23,2025.08.29 00:00,JPY,48.8994865037
D1,23,2025.08.29 00:00,CHF,63.2264088342
D1,23,2025.08.29 00:00,CAD,50.4519188466
D1,23,2025.08.29 00:00,AUD,62.1142291662
D1,23,2025.08.29 00:00,NZD,50.6363541516
D1,24,2025.08.28 00:00,USD,28.9457588556
D1,24,2025.08.28 00:00,EUR,51.0584988036
D1,24,2025.08.28 00:00,GBP,47.6640611823
D1,24,2025.08.28 00:00,JPY,53.6017586897
D1,24,2025.08.28 00:00,CHF,54.2379329337
D1,24,2025.08.28 00:00,CAD,57.0006204742
D1,24,2025.08.28 00:00,AUD,66.3780826253
D1,24,2025.08.28 00:00,NZD,41.1132864355
D1,25,2025.08.27 00:00,USD,41.5433711317
D1,25,2025.08.27 00:00,EUR,41.0345192002
D1,25,2025.08.27 00:00,GBP,53.9702199568
D1,25,2025.08.27 00:00,JPY,49.3143318937
D1,25,2025.08.27 00:00,CHF,65.1623851020
D1,25,2025.08.27 00:00,CAD,59.7839003898
D1,25,2025.08.27 00:00,AUD,57.1962176187
D1,25,2025.08.27 00:00,NZD,31.9950547071
D1,26,2025.08.26 00:00,USD,44.8226611672
D1,26,2025.08.26 00:00,EUR,41.2531690809
D1,26,2025.08.26 00:00,GBP,51.3442732198
D1,26,2025.08.26 00:00,JPY,61.6612042996
D1,26,2025.08.26 00:00,CHF,64.4396667432
D1,26,2025.08.26 00:00,CAD,43.2313445636
D1,26,2025.08.26 00:00,AUD,56.4214311443
D1,26,2025.08.26 00:00,NZD,36.8262497814
D1,27,2025.08.25 00:00,USD,52.9624114898
D1,27,2025.08.25 00:00,EUR,42.4928585814
D1,27,2025.08.25 00:00,GBP,50.6331633939
D1,27,2025.08.25 00:00,JPY,52.1744032660
D1,27,2025.08.25 00:00,CHF,54.4744366455
D1,27,2025.08.25 00:00,CAD,47.5526013263
D1,27,2025.08.25 00:00,AUD,61.2545095618
D1,27,2025.08.25 00:00,NZD,38.4556157353
D1,28,2025.08.22 00:00,USD,36.5140647847
D1,28,2025.08.22 00:00,EUR,65.3591492343
D1,28,2025.08.22 00:00,GBP,56.8398218009
D1,28,2025.08.22 00:00,JPY,56.9474724799
D1,28,2025.08.22 00:00,CHF,60.0624141419
D1,28,2025.08.22 00:00,CAD,31.2323423985
D1,28,2025.08.22 00:00,AUD,55.0922890164
D1,28,2025.08.22 00:00,NZD,37.9524461433
D1,29,2025.08.21 00:00,USD,69.7907251429
D1,29,2025.08.21 00:00,EUR,56.1387982168
D1,29,2025.08.21 00:00,GBP,54.7532551845
D1,29,2025.08.21 00:00,JPY,47.5711930668
D1,29,2025.08.21 00:00,CHF,59.7647363940
D1,29,2025.08.21 00:00,CAD,47.6460403757
D1,29,2025.08.21 00:00,AUD,41.4781087622
D1,29,2025.08.21 00:00,NZD,22.8571428571
D1,30,2025.08.20 00:00,USD,58.7897294145
D1,30,2025.08.20 00:00,EUR,60.1857746672
D1,30,2025.08.20 00:00,GBP,54.5715687905
D1,30,2025.08.20 00:00,JPY,68.4361654612
D1,30,2025.08.20 00:00,CHF,68.0050991136
D1,30,2025.08.20 00:00,CAD,42.7987473795
D1,30,2025.08.20 00:00,AUD,29.2778320892
D1,30,2025.08.20 00:00,NZD,17.9350830843
D1,31,2025.08.19 00:00,USD,63.3029645784
D1,31,2025.08.19 00:00,EUR,58.2306906066
D1,31,2025.08.19 00:00,GBP,61.8051031515
D1,31,2025.08.19 00:00,JPY,62.2754414718
D1,31,2025.08.19 00:00,CHF,55.8238063759
D1,31,2025.08.19 00:00,CAD,36.4795094646
D1,31,2025.08.19 00:00,AUD,28.5338117817
D1,31,2025.08.19 00:00,NZD,33.5486725695
D1,32,2025.08.18 00:00,USD,58.5408642978
D1,32,2025.08.18 00:00,EUR,52.5273860677
D1,32,2025.08.18 00:00,GBP,58.8404238787
D1,32,2025.08.18 00:00,JPY,40.3982558071
D1,32,2025.08.18 00:00,CHF,49.8147453953
D1,32,2025.08.18 00:00,CAD,52.6141991167
D1,32,2025.08.18 00:00,AUD,45.2203834134
D1,32,2025.08.18 00:00,NZD,42.0437420234
D1,33,2025.08.15 00:00,USD,47.4383743746
D1,33,2025.08.15 00:00,EUR,70.7993432657
D1,33,2025.08.15 00:00,GBP,67.8361417562
D1,33,2025.08.15 00:00,JPY,62.9894239229
D1,33,2025.08.15 00:00,CHF,48.0535324463
D1,33,2025.08.15 00:00,CAD,31.2427936828
D1,33,2025.08.15 00:00,AUD,43.7540440251
D1,33,2025.08.15 00:00,NZD,27.8863465264
D1,34,2025.08.14 00:00,USD,59.4781839339
D1,34,2025.08.14 00:00,EUR,52.8470716720
D1,34,2025.08.14 00:00,GBP,71.9737051266
D1,34,2025.08.14 00:00,JPY,59.9201123921
D1,34,2025.08.14 00:00,CHF,44.2428668611
D1,34,2025.08.14 00:00,CAD,39.9875958838
D1,34,2025.08.14 00:00,AUD,41.7936579749
D1,34,2025.08.14 00:00,NZD,29.7568061555
D1,35,2025.08.13 00:00,USD,36.3538988373
D1,35,2025.08.13 00:00,EUR,59.2293892087
D1,35,2025.08.13 00:00,GBP,78.3084815822
D1,35,2025.08.13 00:00,JPY,51.5279236902
D1,35,2025.08.13 00:00,CHF,40.2389532153
D1,35,2025.08.13 00:00,CAD,30.0283221349
D1,35,2025.08.13 00:00,AUD,50.3203463985
D1,35,2025.08.13 00:00,NZD,53.9926849330
D1,36,2025.08.12 00:00,USD,38.7009954132
D1,36,2025.08.12 00:00,EUR,61.3749305391
D1,36,2025.08.12 00:00,GBP,74.1756562446
D1,36,2025.08.12 00:00,JPY,43.7734532059
D1,36,2025.08.12 00:00,CHF,49.7635181943
D1,36,2025.08.12 00:00,CAD,31.2655823497
D1,36,2025.08.12 00:00,AUD,54.1479485293
D1,36,2025.08.12 00:00,NZD,46.7979155238
D1,37,2025.08.11 00:00,USD,64.3620980566
D1,37,2025.08.11 00:00,EUR,51.6209378019
D1,37,2025.08.11 00:00,GBP,67.4439469930
D1,37,2025.08.11 00:00,JPY,48.0243085693
D1,37,2025.08.11 00:00,CHF,20.9638873380
D1,37,2025.08.11 00:00,CAD,41.6098634436
D1,37,2025.08.11 00:00,AUD,58.0734256836
D1,37,2025.08.11 00:00,NZD,47.9015321139
D1,38,2025.08.08 00:00,USD,52.4871805571
D1,38,2025.08.08 00:00,EUR,48.8473707610
D1,38,2025.08.08 00:00,GBP,66.0121820525
D1,38,2025.08.08 00:00,JPY,47.6984862315
D1,38,2025.08.08 00:00,CHF,29.7542891382
D1,38,2025.08.08 00:00,CAD,44.2526843845
D1,38,2025.08.08 00:00,AUD,55.5571020495
D1,38,2025.08.08 00:00,NZD,55.3907048257
D1,39,2025.08.07 00:00,USD,40.6454921507
D1,39,2025.08.07 00:00,EUR,55.2137168477
D1,39,2025.08.07 00:00,GBP,65.2247902565
D1,39,2025.08.07 00:00,JPY,58.2808216893
D1,39,2025.08.07 00:00,CHF,31.3864437437
D1,39,2025.08.07 00:00,CAD,38.9953872287
D1,39,2025.08.07 00:00,AUD,51.8538662100
D1,39,2025.08.07 00:00,NZD,58.3994818735
D1,40,2025.08.06 00:00,USD,45.1000718543
D1,40,2025.08.06 00:00,EUR,70.7137045793
D1,40,2025.08.06 00:00,GBP,48.1727286227
D1,40,2025.08.06 00:00,JPY,52.6332776093
D1,40,2025.08.06 00:00,CHF,36.5653457926
D1,40,2025.08.06 00:00,CAD,50.6438842865
D1,40,2025.08.06 00:00,AUD,55.7466127757
D1,40,2025.08.06 00:00,NZD,40.4243744797
D1,41,2025.08.05 00:00,USD,60.2347634924
D1,41,2025.08.05 00:00,EUR,54.5913953645
D1,41,2025.08.05 00:00,GBP,48.7747409677
D1,41,2025.08.05 00:00,JPY,60.3910442182
D1,41,2025.08.05 00:00,CHF,38.7420824980
D1,41,2025.08.05 00:00,CAD,59.4440316385
D1,41,2025.08.05 00:00,AUD,46.7812633723
D1,41,2025.08.05 00:00,NZD,31.0406784484
D1,42,2025.08.04 00:00,USD,54.9782509177
D1,42,2025.08.04 00:00,EUR,58.7777426873
D1,42,2025.08.04 00:00,GBP,40.2785648010
D1,42,2025.08.04 00:00,JPY,75.0808032064
D1,42,2025.08.04 00:00,CHF,35.0912634823
D1,42,2025.08.04 00:00,CAD,54.3346749039
D1,42,2025.08.04 00:00,AUD,42.8890577233
D1,42,2025.08.04 00:00,NZD,38.5696422781
D1,43,2025.08.01 00:00,USD,52.4864918235
D1,43,2025.08.01 00:00,EUR,58.5330679017
D1,43,2025.08.01 00:00,GBP,31.3986354618
D1,43,2025.08.01 00:00,JPY,69.7932655172
D1,43,2025.08.01 00:00,CHF,55.8716495243
D1,43,2025.08.01 00:00,CAD,49.0978821960
D1,43,2025.08.01 00:00,AUD,47.5756677851
D1,43,2025.08.01 00:00,NZD,35.2433397905
D1,44,2025.07.31 00:00,USD,78.9749815948
D1,44,2025.07.31 00:00,EUR,37.2339223100
D1,44,2025.07.31 00:00,GBP,41.3721764725
D1,44,2025.07.31 00:00,JPY,27.3375971920
D1,44,2025.07.31 00:00,CHF,54.9506888048
D1,44,2025.07.31 00:00,CAD,66.3194928395
D1,44,2025.07.31 00:00,AUD,44.7807946523
D1,44,2025.07.31 00:00,NZD,49.0303461342
D1,45,2025.07.30 00:00,USD,81.8488435175
D1,45,2025.07.30 00:00,EUR,23.2756206212
D1,45,2025.07.30 00:00,GBP,44.7163385193
D1,45,2025.07.30 00:00,JPY,54.4089519905
D1,45,2025.07.30 00:00,CHF,35.7014879045
D1,45,2025.07.30 00:00,CAD,66.2972933394
D1,45,2025.07.30 00:00,AUD,43.5073894274
D1,45,2025.07.30 00:00,NZD,50.2440746802
D1,46,2025.07.29 00:00,USD,73.8084855839
D1,46,2025.07.29 00:00,EUR,27.1288716305
D1,46,2025.07.29 00:00,GBP,41.4284128483
D1,46,2025.07.29 00:00,JPY,56.5940533552
D1,46,2025.07.29 00:00,CHF,39.8963960354
D1,46,2025.07.29 00:00,CAD,54.9767020662
D1,46,2025.07.29 00:00,AUD,56.6421531088
D1,46,2025.07.29 00:00,NZD,49.5249253717
D1,47,2025.07.28 00:00,USD,69.5659201167
D1,47,2025.07.28 00:00,EUR,39.4036425375
D1,47,2025.07.28 00:00,GBP,37.7373034322
D1,47,2025.07.28 00:00,JPY,41.9162348704
D1,47,2025.07.28 00:00,CHF,41.7528330424
D1,47,2025.07.28 00:00,CAD,60.4346256019
D1,47,2025.07.28 00:00,AUD,54.3791706335
D1,47,2025.07.28 00:00,NZD,54.8102697655
D1,48,2025.07.25 00:00,USD,60.7111806969
D1,48,2025.07.25 00:00,EUR,65.9225570870
D1,48,2025.07.25 00:00,GBP,27.3634917822
D1,48,2025.07.25 00:00,JPY,32.2923138486
D1,48,2025.07.25 00:00,CHF,62.7200294917
D1,48,2025.07.25 00:00,CAD,38.3759533423
D1,48,2025.07.25 00:00,AUD,54.9155802150
D1,48,2025.07.25 00:00,NZD,57.6988935364
D1,49,2025.07.24 00:00,USD,50.0084220002
D1,49,2025.07.24 00:00,EUR,55.5173821254
D1,49,2025.07.24 00:00,GBP,33.5782040717
D1,49,2025.07.24 00:00,JPY,39.0794836126
D1,49,2025.07.24 00:00,CHF,44.1491090996
D1,49,2025.07.24 00:00,CAD,47.3648204527
D1,49,2025.07.24 00:00,AUD,70.8950786358
D1,49,2025.07.24 00:00,NZD,59.4075000020
D1,50,2025.07.23 00:00,USD,33.5553443266
D1,50,2025.07.23 00:00,EUR,50.0171098114
D1,50,2025.07.23 00:00,GBP,50.2455303155
D1,50,2025.07.23 00:00,JPY,38.8944311379
D1,50,2025.07.23 00:00,CHF,51.9170572404
D1,50,2025.07.23 00:00,CAD,48.6571846813
D1,50,2025.07.23 00:00,AUD,67.1284170553
D1,50,2025.07.23 00:00,NZD,59.5849254316
D1,51,2025.07.22 00:00,USD,37.0657725741
D1,51,2025.07.22 00:00,EUR,60.8583533864
D1,51,2025.07.22 00:00,GBP,41.6174394923
D1,51,2025.07.22 00:00,JPY,50.3708975516
D1,51,2025.07.22 00:00,CHF,68.5786210027
D1,51,2025.07.22 00:00,CAD,59.1483270173
D1,51,2025.07.22 00:00,AUD,43.4028358920
D1,51,2025.07.22 00:00,NZD,38.9577530835
D1,52,2025.07.21 00:00,USD,45.4721286433
D1,52,2025.07.21 00:00,EUR,60.3790560928
D1,52,2025.07.21 00:00,GBP,45.4292425912
D1,52,2025.07.21 00:00,JPY,53.8547042356
D1,52,2025.07.21 00:00,CHF,57.0920180050
D1,52,2025.07.21 00:00,CAD,51.1245942528
D1,52,2025.07.21 00:00,AUD,46.0792517992
D1,52,2025.07.21 00:00,NZD,40.5690043801
D1,53,2025.07.18 00:00,USD,54.7343898202
D1,53,2025.07.18 00:00,EUR,51.9806110437
D1,53,2025.07.18 00:00,GBP,43.2179152592
D1,53,2025.07.18 00:00,JPY,24.4026888016
D1,53,2025.07.18 00:00,CHF,62.8723314254
D1,53,2025.07.18 00:00,CAD,53.0013344909
D1,53,2025.07.18 00:00,AUD,57.1704038655
D1,53,2025.07.18 00:00,NZD,52.6203252935
D1,54,2025.07.17 00:00,USD,71.6791706082
D1,54,2025.07.17 00:00,EUR,47.9825328178
D1,54,2025.07.17 00:00,GBP,52.4253961791
D1,54,2025.07.17 00:00,JPY,40.6253170409
D1,54,2025.07.17 00:00,CHF,49.5334275201
D1,54,2025.07.17 00:00,CAD,54.1176456598
D1,54,2025.07.17 00:00,AUD,43.2029896133
D1,54,2025.07.17 00:00,NZD,40.4335205607
D1,55,2025.07.16 00:00,USD,56.8341630639
D1,55,2025.07.16 00:00,EUR,58.2608254462
D1,55,2025.07.16 00:00,GBP,43.4518481113
D1,55,2025.07.16 00:00,JPY,44.1695851393
D1,55,2025.07.16 00:00,CHF,48.8538920054
D1,55,2025.07.16 00:00,CAD,62.6931980506
D1,55,2025.07.16 00:00,AUD,57.0906865333
D1,55,2025.07.16 00:00,NZD,28.6458016500
D1,56,2025.07.15 00:00,USD,72.0071820721
D1,56,2025.07.15 00:00,EUR,50.2806705912
D1,56,2025.07.15 00:00,GBP,38.4986756650
D1,56,2025.07.15 00:00,JPY,20.6699168035
D1,56,2025.07.15 00:00,CHF,63.3519422680
D1,56,2025.07.15 00:00,CAD,63.2301688613
D1,56,2025.07.15 00:00,AUD,55.7211022766
D1,56,2025.07.15 00:00,NZD,36.2403414622
D1,57,2025.07.14 00:00,USD,65.5115415012
D1,57,2025.07.14 00:00,EUR,56.5591253376
D1,57,2025.07.14 00:00,GBP,29.2862422157
D1,57,2025.07.14 00:00,JPY,30.1649330283
D1,57,2025.07.14 00:00,CHF,65.5871780015
D1,57,2025.07.14 00:00,CAD,58.3032205852
D1,57,2025.07.14 00:00,AUD,58.7681157228
D1,57,2025.07.14 00:00,NZD,35.8196436076
D1,58,2025.07.11 00:00,USD,60.3915430702
D1,58,2025.07.11 00:00,EUR,52.0246086484
D1,58,2025.07.11 00:00,GBP,30.9709566464
D1,58,2025.07.11 00:00,JPY,21.5272845083
D1,58,2025.07.11 00:00,CHF,65.7178917106
D1,58,2025.07.11 00:00,CAD,51.1021566095
D1,58,2025.07.11 00:00,AUD,73.3323704558
D1,58,2025.07.11 00:00,NZD,44.9331883508
D1,59,2025.07.10 00:00,USD,46.3629353857
D1,59,2025.07.10 00:00,EUR,45.7319921597
D1,59,2025.07.10 00:00,GBP,43.9111746317
D1,59,2025.07.10 00:00,JPY,34.6634650775
D1,59,2025.07.10 00:00,CHF,50.3011943852
D1,59,2025.07.10 00:00,CAD,52.2290651863
D1,59,2025.07.10 00:00,AUD,76.0626890322
D1,59,2025.07.10 00:00,NZD,50.7374841417
D1,60,2025.07.09 00:00,USD,50.4130328420
D1,60,2025.07.09 00:00,EUR,55.5729230993
D1,60,2025.07.09 00:00,GBP,47.7554996183
D1,60,2025.07.09 00:00,JPY,34.6810957195
D1,60,2025.07.09 00:00,CHF,74.6618251831
D1,60,2025.07.09 00:00,CAD,41.3156153436
D1,60,2025.07.09 00:00,AUD,59.3437650016
D1,60,2025.07.09 00:00,NZD,36.2562431926
D1,61,2025.07.08 00:00,USD,55.2567426380
D1,61,2025.07.08 00:00,EUR,59.0134621406
D1,61,2025.07.08 00:00,GBP,46.6829618316
D1,61,2025.07.08 00:00,JPY,19.0189983749
D1,61,2025.07.08 00:00,CHF,69.8639130817
D1,61,2025.07.08 00:00,CAD,52.8893132098
D1,61,2025.07.08 00:00,AUD,64.1223993273
D1,61,2025.07.08 00:00,NZD,33.1522093960
D1,62,2025.07.07 00:00,USD,62.5441951143
D1,62,2025.07.07 00:00,EUR,61.6995250436
D1,62,2025.07.07 00:00,GBP,58.7596552795
D1,62,2025.07.07 00:00,JPY,28.1813109964
D1,62,2025.07.07 00:00,CHF,67.2571468036
D1,62,2025.07.07 00:00,CAD,51.0260534166
D1,62,2025.07.07 00:00,AUD,41.2679563526
D1,62,2025.07.07 00:00,NZD,29.2641569934
D1,63,2025.07.04 00:00,USD,41.4839542256
D1,63,2025.07.04 00:00,EUR,63.0587563376
D1,63,2025.07.04 00:00,GBP,45.6424827793
D1,63,2025.07.04 00:00,JPY,47.7043412620
D1,63,2025.07.04 00:00,CHF,68.9401583493
D1,63,2025.07.04 00:00,CAD,48.9523458111
D1,63,2025.07.04 00:00,AUD,42.3406035835
D1,63,2025.07.04 00:00,NZD,41.8773576517
D1,64,2025.07.03 00:00,USD,45.0929222495
D1,64,2025.07.03 00:00,EUR,54.5049523033
D1,64,2025.07.03 00:00,GBP,47.8276290984
D1,64,2025.07.03 00:00,JPY,24.1583072582
D1,64,2025.07.03 00:00,CHF,58.0763535380
D1,64,2025.07.03 00:00,CAD,61.2291320791
D1,64,2025.07.03 00:00,AUD,59.9906580824
D1,64,2025.07.03 00:00,NZD,49.1200453911
D1,65,2025.07.02 00:00,USD,38.4768534155
D1,65,2025.07.02 00:00,EUR,60.9478071689
D1,65,2025.07.02 00:00,GBP,32.9074408755
D1,65,2025.07.02 00:00,JPY,43.8778438088
D1,65,2025.07.02 00:00,CHF,64.4767325451
D1,65,2025.07.02 00:00,CAD,54.3187764036
D1,65,2025.07.02 00:00,AUD,60.5458186036
D1,65,2025.07.02 00:00,NZD,44.4487271789
D1,66,2025.07.01 00:00,USD,25.9071037184
D1,66,2025.07.01 00:00,EUR,63.9534456974
D1,66,2025.07.01 00:00,GBP,47.4645645506
D1,66,2025.07.01 00:00,JPY,53.4585459643
D1,66,2025.07.01 00:00,CHF,79.5026794163
D1,66,2025.07.01 00:00,CAD,25.7285941932
D1,66,2025.07.01 00:00,AUD,53.2088380427
D1,66,2025.07.01 00:00,NZD,50.7762284171
D1,67,2025.06.30 00:00,USD,21.3449770014
D1,67,2025.06.30 00:00,EUR,64.9156895900
D1,67,2025.06.30 00:00,GBP,46.0137316055
D1,67,2025.06.30 00:00,JPY,39.0651865648
D1,67,2025.06.30 00:00,CHF,78.1026987120
D1,67,2025.06.30 00:00,CAD,39.6292836380
D1,67,2025.06.30 00:00,AUD,59.7119382497
D1,67,2025.06.30 00:00,NZD,51.2164946385
D1,68,2025.06.27 00:00,USD,37.3600324018
D1,68,2025.06.27 00:00,EUR,70.2673866551
D1,68,2025.06.27 00:00,GBP,57.7660982669
D1,68,2025.06.27 00:00,JPY,32.7586110328
D1,68,2025.06.27 00:00,CHF,76.4261751862
D1,68,2025.06.27 00:00,CAD,34.1501396583
D1,68,2025.06.27 00:00,AUD,42.1393229646
D1,68,2025.06.27 00:00,NZD,49.1322338344
D1,69,2025.06.26 00:00,USD,22.4283626564
D1,69,2025.06.26 00:00,EUR,61.6801359715
D1,69,2025.06.26 00:00,GBP,64.9126011791
D1,69,2025.06.26 00:00,JPY,40.1591610520
D1,69,2025.06.26 00:00,CHF,70.1181529106
D1,69,2025.06.26 00:00,CAD,40.2392655753
D1,69,2025.06.26 00:00,AUD,55.8062308197
D1,69,2025.06.26 00:00,NZD,44.6560898356
D1,70,2025.06.25 00:00,USD,36.4185494973
D1,70,2025.06.25 00:00,EUR,68.6845845351
D1,70,2025.06.25 00:00,GBP,67.9512318015
D1,70,2025.06.25 00:00,JPY,30.4728152662
D1,70,2025.06.25 00:00,CHF,67.5462913463
D1,70,2025.06.25 00:00,CAD,28.4140658045
D1,70,2025.06.25 00:00,AUD,47.2084973666
D1,70,2025.06.25 00:00,NZD,53.3039643825
D1,71,2025.06.24 00:00,USD,35.3320538958
D1,71,2025.06.24 00:00,EUR,58.7851502405
D1,71,2025.06.24 00:00,GBP,66.1961419792
D1,71,2025.06.24 00:00,JPY,44.5204623509
D1,71,2025.06.24 00:00,CHF,72.4755272823
D1,71,2025.06.24 00:00,CAD,32.3784499746
D1,71,2025.06.24 00:00,AUD,49.4544447486
D1,71,2025.06.24 00:00,NZD,40.8577695281
D1,72,2025.06.23 00:00,USD,53.6316373775
D1,72,2025.06.23 00:00,EUR,75.5613739923
D1,72,2025.06.23 00:00,GBP,56.4576269579
D1,72,2025.06.23 00:00,JPY,22.5732595507
D1,72,2025.06.23 00:00,CHF,74.8941843520
D1,72,2025.06.23 00:00,CAD,44.1399304628
D1,72,2025.06.23 00:00,AUD,37.0094740914
D1,72,2025.06.23 00:00,NZD,35.7325132155
D1,73,2025.06.20 00:00,USD,57.5590483184
D1,73,2025.06.20 00:00,EUR,81.1535263980
D1,73,2025.06.20 00:00,GBP,48.9683343673
D1,73,2025.06.20 00:00,JPY,29.8258009573
D1,73,2025.06.20 00:00,CHF,59.3920497233
D1,73,2025.06.20 00:00,CAD,48.2583069795
D1,73,2025.06.20 00:00,AUD,42.2906221745
D1,73,2025.06.20 00:00,NZD,32.5523110817
D1,74,2025.06.19 00:00,USD,56.4566560621
D1,74,2025.06.19 00:00,EUR,69.4142179184
D1,74,2025.06.19 00:00,GBP,43.3032711289
D1,74,2025.06.19 00:00,JPY,33.8543759695
D1,74,2025.06.19 00:00,CHF,62.9884359331
D1,74,2025.06.19 00:00,CAD,49.8949334214
D1,74,2025.06.19 00:00,AUD,45.3805057159
D1,74,2025.06.19 00:00,NZD,38.7076038506
D1,75,2025.06.18 00:00,USD,56.9681447951
D1,75,2025.06.18 00:00,EUR,59.3173834667
D1,75,2025.06.18 00:00,GBP,28.2304466382
D1,75,2025.06.18 00:00,JPY,43.5908862894
D1,75,2025.06.18 00:00,CHF,50.1949428921
D1,75,2025.06.18 00:00,CAD,40.7305873155
D1,75,2025.06.18 00:00,AUD,65.0285411573
D1,75,2025.06.18 00:00,NZD,55.9390674456
D1,76,2025.06.17 00:00,USD,58.3621814431
D1,76,2025.06.17 00:00,EUR,59.3010234657
D1,76,2025.06.17 00:00,GBP,26.0884384855
D1,76,2025.06.17 00:00,JPY,39.2309119507
D1,76,2025.06.17 00:00,CHF,64.9290425180
D1,76,2025.06.17 00:00,CAD,51.9403729645
D1,76,2025.06.17 00:00,AUD,46.8692191062
D1,76,2025.06.17 00:00,NZD,53.2788100662
D1,77,2025.06.16 00:00,USD,36.3001456253
D1,77,2025.06.16 00:00,EUR,69.9734432846
D1,77,2025.06.16 00:00,GBP,43.6576971330
D1,77,2025.06.16 00:00,JPY,20.7781291608
D1,77,2025.06.16 00:00,CHF,48.7071686653
D1,77,2025.06.16 00:00,CAD,65.2657911325
D1,77,2025.06.16 00:00,AUD,55.1952344157
D1,77,2025.06.16 00:00,NZD,60.1223905829
D1,78,2025.06.13 00:00,USD,42.3273990280
D1,78,2025.06.13 00:00,EUR,61.2391490196
D1,78,2025.06.13 00:00,GBP,44.5202422621
D1,78,2025.06.13 00:00,JPY,36.8660456752
D1,78,2025.06.13 00:00,CHF,76.3952729747
D1,78,2025.06.13 00:00,CAD,68.8936378356
D1,78,2025.06.13 00:00,AUD,32.1315261312
D1,78,2025.06.13 00:00,NZD,37.6267270735
D1,79,2025.06.12 00:00,USD,23.2367606686
D1,79,2025.06.12 00:00,EUR,76.8797742822
D1,79,2025.06.12 00:00,GBP,42.6949725295
D1,79,2025.06.12 00:00,JPY,43.4834383223
D1,79,2025.06.12 00:00,CHF,72.9389322578
D1,79,2025.06.12 00:00,CAD,48.5649512478
D1,79,2025.06.12 00:00,AUD,41.2040356948
D1,79,2025.06.12 00:00,NZD,50.9971349970
D1,80,2025.06.11 00:00,USD,36.6479738859
D1,80,2025.06.11 00:00,EUR,77.1085204286
D1,80,2025.06.11 00:00,GBP,44.0373251808
D1,80,2025.06.11 00:00,JPY,34.7807028142
D1,80,2025.06.11 00:00,CHF,53.4961444160
D1,80,2025.06.11 00:00,CAD,56.8155959552
D1,80,2025.06.11 00:00,AUD,44.2273537264
D1,80,2025.06.11 00:00,NZD,52.8863835929
